version_uri,title_lat,title_ar,author_lat,author_lat_shuhra,date,GenreCode,GenreLabel,abs_path,dl_tokens,BoC_raw,BoC_density_k,BoC_penalty,BoC_strong_hits,BoC_anchor,BoC_spirit,BoC_human,BoC_desire,BoC_beauty,BoC_metaphor,BoC_ethic,BoC_family,BoC_modern,BoC_pctl_0_1,BoC_final_0_2,BoC_minmax_0_1,BoC_minmax_0_2
0001LaqitIbnYacmur.Diwan.JK007528-ara1,Diwan,ديوان لقيط بن يعمر الإيادي,Laqit Ibn Yacmur,,1,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0001LaqitIbnYacmur.Diwan.JK007528-ara1.txt,813,7.425866900482636,9.13390762666991,0.0,0.0,1.1631643711198454,0.0,1.3957972453438143,1.8610629937917527,0.8872609079695695,1.1766565256315098,0.5290553306190713,0.4128695260070734,0.0,0.9560173997100049,1.9120347994200098,1.0,2.0
0001MuhalhilIbnRabica.Diwan.JK007529-ara1,Diwan,ديوان مهلهل بن ربيعة,Muhalhil Ibn Rabica,,1,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0001MuhalhilIbnRabica.Diwan.JK007529-ara1.txt,3772,25.401184132279962,6.734142134750785,2.6511134676564162e-05,1.0,2.288478515930216,0.889466335093589,3.63021953799617,1.8064798794854129,1.490752551393921,1.1396033371227297,0.5105095534860887,0.9454190716653138,0.0,0.9134847752537457,1.8269695505074914,0.7742452676594961,1.5484905353189922
0001MuthaqqibCabdi.Diwan.JK007510-ara1,Diwan,ديوان المثقب العبدي,Muthaqqib Cabdi,,1,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0001MuthaqqibCabdi.Diwan.JK007510-ara1.txt,1723,22.460680319493044,13.035798212125968,0.0,1.0,2.0742174138560188,0.5155928950445422,2.8422933240345727,4.012879624277908,0.6906629083673016,0.8004409980639686,0.0,0.2942529961022103,0.0,0.9787336877718704,1.9574673755437408,1.0,2.0
0001NabighaDhubyani.Diwan.JK007511-ara1,Diwan,ديوان النابغة الذبياني,Nabigha Dhubyani,,1,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0001NabighaDhubyani.Diwan.JK007511-ara1.txt,7396,50.9911123704502,6.8944175730733095,8.112493239588968e-05,3.0,2.4855927988355733,0.7735339574755682,4.174301228899711,1.466465523717347,1.3641112626525722,0.9838514317859063,0.21926475948956595,0.8443968905747844,0.43729448572066487,0.917834702754954,1.835669405509908,0.7936273409091217,1.5872546818182434
0001QaysIbnKhatim.Diwan.JK007527-ara1,Diwan,ديوان قيس بن الخطيم,Qays Ibn Khatim,,1,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0001QaysIbnKhatim.Diwan.JK007527-ara1.txt,3379,45.184936980447624,13.372280846536732,5.918910920390649e-05,3.0,2.131213357485,0.5723053217380081,3.4581172654180836,1.6484825793651785,1.7032317326776027,1.1691902127027496,0.0,0.6143624293446223,0.0,0.9797003383276945,1.959400676655389,1.0,2.0
0001SalamaIbnJandal.Diwan.JK007517-ara1,Diwan,ديوان سلامة بن جندل,Salama Ibn Jandal,,1,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0001SalamaIbnJandal.Diwan.JK007517-ara1.txt,2340,29.86209775612485,12.761580237660192,0.0,1.0,2.1207437841209447,0.7498330663477839,4.191037103601166,2.9692633580814296,1.4150713065284202,1.5945724304261475,0.6203085376133699,0.6909800329628821,0.5792392583802811,0.9777670372160464,1.9555340744320928,1.0,2.0
0001SamawalIbnCadiya.Diwan.JK007508-ara1,Diwan,ديوان السموأل,Samawal Ibn Cadiya,,1,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0001SamawalIbnCadiya.Diwan.JK007508-ara1.txt,1161,8.071971681024225,6.952602653767636,0.0,0.0,2.0036502833208742,0.0,2.6878087886545527,0.0,2.073348297756171,0.8056085003634084,0.0,0.5015558109292181,0.0,0.9188013533107782,1.8376027066215563,0.8006636498274191,1.6013272996548382
0001Shanfara.Diwan.ShamAY0037893-ara1,Diwan,ديوان الشنفرى  :: ديوان الشنفرى,Shanfara,,1,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0001Shanfara.Diwan.ShamAY0037893-ara1.txt,2365,12.236058885701565,5.173809253996434,8.456659619450317e-05,0.0,2.638484673692358,0.3780367440136322,3.875297200720812,1.3930631609051132,0.9084193435079295,0.794114017394832,0.43908891293713354,1.0906439867315363,0.7199456951627062,0.8656355727404543,1.7312711454809087,0.585554558059172,1.171109116118344
0001SulaykIbnSulaka.Diwan.JK007507-ara1,Diwan,ديوان السليك بن عمرو,Sulayk Ibn Sulaka,,1,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0001SulaykIbnSulaka.Diwan.JK007507-ara1.txt,269,0.9085929576956838,3.3776689877162966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085929576956838,0.0,0.7341710971483809,1.4683421942967618,0.368347713566948,0.736695427133896
0001TaabbataSharran.Diwan.JK007513-ara1,Diwan,ديوان ثابت بن جابر,Taabbata Sharran,,1,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0001TaabbataSharran.Diwan.JK007513-ara1.txt,3440,13.208530074666585,3.8396889751937753,5.8139534883720933e-05,0.0,2.091085383818517,0.3953571763447747,3.3840043126797226,2.9426517557363563,1.6765826172743175,1.2924281720616198,0.4609577064401661,0.966230932756293,0.0,0.7858869018849686,1.5717738037699371,0.4242196882987188,0.8484393765974376
0001TarafaIbnCabd.Diwan.JK007518-ara2,Diwan,ديوان طرفة بن العبد,Tarafa Ibn Cabd,,1,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0001TarafaIbnCabd.Diwan.JK007518-ara2.txt,4614,24.587798406872835,5.328955007991512,0.00013003901170351105,1.0,2.602012215250582,0.5490018655550644,3.6825862634533975,1.767267616262033,1.3523036167665143,0.9414613795490769,0.5882057785307668,0.8126593624900297,0.0,0.8709521507974867,1.7419043015949733,0.6043162997194872,1.2086325994389744
0001TufaylGhanawi.Diwan.JK007519-ara1,Diwan,ديوان طفيل الغنوي,Tufayl Ghanawi,,1,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0001TufaylGhanawi.Diwan.JK007519-ara1.txt,4192,34.13656245931148,8.14326394544644,9.541984732824427e-05,2.0,1.558879161203809,0.577163595772746,3.366229353089947,2.0932418428340287,1.2014387017277313,0.8667778736646228,0.2967624069557172,1.419447089995037,0.0,0.943934267762204,1.887868535524408,0.9446500560562591,1.8893001121125181
0001ZuhayrIbnAbiSulma.Diwan.JK007516-ara1,Diwan,ديوان زهير بن أبي سلمى,Zuhayr Ibn Abi Sulma,,1,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0001ZuhayrIbnAbiSulma.Diwan.JK007516-ara1.txt,4951,36.97241957877975,7.467667052874116,6.0593819430418106e-05,2.0,2.1751898770068645,0.8203259833759614,3.505588037464013,2.095153826241337,1.21198135550139,0.9197813449404789,0.7305686053308943,0.8662976416897874,0.0,0.9313678105364911,1.8627356210729822,0.862950273506259,1.725900547012518
0005Hadira.Diwan.JK007504-ara1,Diwan,ديوان الحادرة,Hadira,,5,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0005Hadira.Diwan.JK007504-ara1.txt,1054,20.995240370693054,19.919582894395685,0.0,1.0,1.6632502495440935,0.0,3.244366606363084,3.294103657737325,1.1843809030687817,0.5348956283802243,0.5766231402530182,0.0,0.0,0.9966167230546158,1.9932334461092316,1.0,2.0
0007MaymunIbnQaysAcsha.Diwan.JK007503-ara1,Diwan,ديوان الأعشى,Maymun Ibn Qays Acsha,,7,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0007MaymunIbnQaysAcsha.Diwan.JK007503-ara1.txt,21158,76.51941947307108,3.6165714846900032,6.616882503072124e-05,4.0,2.976621343038092,0.6951888295177161,4.384613179092236,2.9313544350756646,1.579975933352272,0.9015498424587648,0.4534535348205044,1.161725896183118,0.22041360810119687,0.7597873368777187,1.5195746737554374,0.3972381396005675,0.794476279201135
0011CamirIbnTufayl.Diwan.JK007520-ara1,Diwan,ديوان عامر بن الطفيل,Camir Ibn Tufayl,,11,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0011CamirIbnTufayl.Diwan.JK007520-ara1.txt,3778,11.196535864278852,2.963614574981168,2.6469031233456858e-05,0.0,2.4307807325732855,0.6135372118714681,3.2168914827226804,2.306245504957962,1.2790467702312411,0.5177165234704395,0.0,0.8326140077538828,0.0,0.6901884968583857,1.3803769937167714,0.3182762051626866,0.6365524103253732
0021CamrZubaydi.Diwan.JK007536-ara1,Diwan,ديوان عمرو بن معدي كرب,Camr Zubaydi,,21,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0021CamrZubaydi.Diwan.JK007536-ara1.txt,1091,21.14881808752404,19.384801180132026,0.0,1.0,2.840086862272084,0.0,3.3227679648278077,1.7565767346344339,1.1136690613380105,0.5829407194020351,0.0,0.9583677012876508,0.0,0.9951667472208796,1.9903334944417592,1.0,2.0
0022ShammakhIbnDirar.Diwan.JK007533-ara1,Diwan,ديوان الشماخ بن ضرار,Shammakh Ibn Dirar,,22,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0022ShammakhIbnDirar.Diwan.JK007533-ara1.txt,6007,25.516544628420505,4.247801669455718,1.66472448809722e-05,1.0,2.7575237891174478,0.9289971554934531,4.438854939337087,1.0712717134581082,1.457674978162216,0.7424182701114072,0.597642469561675,0.7641013925880986,0.0,0.8139197680038666,1.6278395360077331,0.47357266600432013,0.9471453320086403
0024TumadirBinCamrKhansa.Diwan.JK007532-ara1,Diwan,ديوان الخنساء,Tumadir Bin Camr Khansa,,24,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0024TumadirBinCamrKhansa.Diwan.JK007532-ara1.txt,8852,68.5514807573183,7.744179931915759,0.00012426570266606417,4.0,1.8773298539902314,1.179928720070102,4.0204469367468345,2.0932877192465615,1.4517694648138761,1.2992192971223568,0.3301174850701983,1.1811265377322695,0.27877406799647775,0.9371677138714355,1.874335427742871,0.8963889147113149,1.7927778294226298
0026KacbIbnZuhayr.Diwan.JK007537-ara1,Diwan,ديوان كعب بن زهير,Kacb Ibn Zuhayr,,26,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0026KacbIbnZuhayr.Diwan.JK007537-ara1.txt,6821,11.920446871032038,1.7476098623415977,0.00013194546254214926,0.0,2.542964741935754,0.613322726434206,4.486143380064354,0.986136482629039,1.2826980884105228,0.6117496783840244,0.5305009871801973,0.8685038424277071,0.0,0.4639922667955534,0.9279845335911068,0.1712250246515315,0.342450049303063
0030CurwaIbnHizam.Diwan.JK007555-ara1,Diwan,ديوان عروة بن حزام,Curwa Ibn Hizam,,30,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0030CurwaIbnHizam.Diwan.JK007555-ara1.txt,2043,34.21874658976792,16.749264116381752,0.0,2.0,2.863047527046301,1.0233265163990275,3.69337451452364,0.0,1.5522538801699477,0.8744788591762483,0.5154933050687104,0.884274260872098,0.0,0.9893668438859352,1.9787336877718704,1.0,2.0
0037IbnMuqbil.Diwan.JK007530-ara1,Diwan,ديوان ابن مقبل,Ibn Muqbil,,37,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0037IbnMuqbil.Diwan.JK007530-ara1.txt,13939,80.09248871087647,5.745927879394252,3.5870578951144276e-05,4.0,3.0214098158376768,0.9440438932721404,4.691592814712311,3.215356785872892,1.501517545147236,1.0927888464139202,0.5186689074874214,1.0336937468313523,0.0,0.8854519091348477,1.7709038182696955,0.6547407366838803,1.3094814733677607
0040CaliIbnAbiTalib.Diwan.JK007540-ara1,Diwan,ديوان علي بن أبي طالب,Cali Ibn Abi Talib,,40,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0040CaliIbnAbiTalib.Diwan.JK007540-ara1.txt,8309,49.53484281423821,5.961588977522952,0.00014442171139728008,3.0,2.224411522168431,1.186052543922253,3.7324231046096292,1.125249827105786,1.3726692604480526,0.9928903887035341,0.8679464074109371,0.8838563842163599,0.0,0.8927017883035283,1.7854035766070566,0.6808205855039707,1.3616411710079415
0041LabidIbnRabica.Diwan.JK007538-ara2,Diwan,ديوان لبيد بن ربيعة العامري,Labid Ibn Rabica,,41,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0041LabidIbnRabica.Diwan.JK007538-ara2.txt,11179,48.21972671465547,4.313420405640529,8.94534394847482e-05,2.0,3.106511909754691,0.6157252722961701,4.611784154411304,3.434435137497067,1.6011326463640814,1.1572465644349947,0.6735042978565471,0.8743401910337845,0.0,0.820202996616723,1.640405993233446,0.48150792523426245,0.9630158504685249
0045JarwalIbnAwsHutaya.Diwan.JK007531-ara1,Diwan,ديوان الحطيئة,Jarwal Ibn Aws Hutaya,,45,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0045JarwalIbnAwsHutaya.Diwan.JK007531-ara1.txt,9663,28.49343936379659,2.94871565391665,5.1743764876332405e-05,1.0,2.4557619631923604,0.9051567896963514,4.317882211295751,1.7976121108541538,1.6881296875698601,0.8619396370211052,0.6062218294435157,0.9502400608252921,0.6645126090597719,0.6887385210246496,1.3774770420492992,0.316474481938996,0.632948963877992
0050KhirniqBintBadr.Diwan.JK007506-ara1,Diwan,ديوان الخرنق بنت بدر,Khirniq Bint Badr,,50,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0050KhirniqBintBadr.Diwan.JK007506-ara1.txt,709,5.616235236567814,7.921347301223997,0.0,0.0,0.0,0.7354330581171838,1.2876929835747923,0.0,0.9099818241658811,1.099730952705478,0.5066361105960343,1.0767603074084442,0.0,0.9405509908168197,1.8811019816336394,0.9178137254328785,1.835627450865757
0054HassanIbnThabit.Diwan.JK007534-ara1,Diwan,ديوان حسان بن ثابت,Hassan Ibn Thabit,,54,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0054HassanIbnThabit.Diwan.JK007534-ara1.txt,20163,90.13092368900041,4.470114749243685,0.00014878738282993602,5.0,2.5798942869936385,1.0364279516248205,3.870992275140922,2.56530252988348,1.5130411915882627,1.280729950384285,0.6319120144394292,1.1843934226628903,0.3613623820881198,0.8318028032866119,1.6636056065732239,0.5004569374928147,1.0009138749856294
0060MucawiyaIbnAbiSufyan.Diwan.JK007541-ara1,Diwan,ديوان معاوية بن أبي سفيان,Mucawiya Ibn Abi Sufyan,,60,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0060MucawiyaIbnAbiSufyan.Diwan.JK007541-ara1.txt,2572,10.595874232808512,4.119702267810464,0.00027216174183514777,0.0,1.4639700584184816,1.2212276407403857,2.898742333886668,1.5375402083787262,1.06129354287413,0.8758889533468747,0.584160168326777,0.9559359034953452,0.0,0.806186563557274,1.612373127114548,0.45808163374193883,0.9161632674838777
0068QaysIbnDharihLubna.Diwan.JK007557-ara1,Diwan,ديوان قيس لبنى,Qays Ibn Dharih Lubna,,68,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0068QaysIbnDharihLubna.Diwan.JK007557-ara1.txt,4307,66.33527595396664,15.401735768276444,6.965405154399815e-05,3.0,3.4857049729960847,1.3545862130809723,5.3070985201685525,2.819660167338241,0.9711359370727863,1.3421349584529965,0.5400758074862575,0.7645776225434945,0.0,0.9874335427742871,1.9748670855485742,1.0,2.0
0068QaysMajnunLayla.Diwan.JK007560-ara1,Diwan,ديوان مجنون ليلى,Qays Majnun Layla,,68,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0068QaysMajnunLayla.Diwan.JK007560-ara1.txt,8379,124.78898289191982,14.893063956548492,9.547678720611051e-05,6.0,3.3953129739525076,1.164152593362466,5.023882020799389,2.8931458009582727,1.6274787249680776,1.7765168947315555,0.6967741108163558,0.9084342818230959,0.3430023815521636,0.9864668922184631,1.9729337844369261,1.0,2.0
0080LaylaAkhyaliyya.Diwan.JK007559-ara1,Diwan,ديوان ليلى الأخيلية,Layla Akhyaliyya,,80,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0080LaylaAkhyaliyya.Diwan.JK007559-ara1.txt,3103,23.283587733862873,7.503573230377981,0.00022558814050918467,1.0,2.1528498597985246,2.0073146355263902,2.969427752440228,1.7770015576986211,0.9194946187760705,0.7348899330100971,0.26744750291211067,0.8159948499847036,0.0,0.9328177863702272,1.8656355727404543,0.8672923995973043,1.7345847991946086
0080UqayshirAsadi.Diwan.JK007539-ara1,Diwan,ديوان الأقيشر السعدي,Uqayshir Asadi,,80,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0080UqayshirAsadi.Diwan.JK007539-ara1.txt,2147,31.800226059360668,14.811469985729236,0.00013972985561248253,1.0,2.438854659630233,0.9640117122840316,4.396168879685616,2.419605350038826,1.8199173691797588,1.0337220480514573,0.5874302282017106,1.4433971635241867,0.799227650066442,0.985983566940551,1.971967133881102,1.0,2.0
0082JamilButhayna.Diwan.JK007550-ara1,Diwan,ديوان جميل بثينة,Jamil Buthayna,,82,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0082JamilButhayna.Diwan.JK007550-ara1.txt,8111,77.74065189380464,9.58459522793794,8.630255208975467e-05,4.0,3.608619001170933,0.7619496247199001,4.929622271731268,1.9091989352830874,1.7627661255069889,0.8405547447395412,0.6148586447102007,1.1219029900454194,0.0,0.9598840019333011,1.9197680038666023,1.0,2.0
0090AkhtalShacir.Diwan.JK007544-ara1,Diwan,ديوان الأخطل,Akhtal Shacir,,90,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0090AkhtalShacir.Diwan.JK007544-ara1.txt,23763,55.18965029049588,2.3225034840085796,5.049867440979674e-05,3.0,1.9424670095491832,0.8837278610387991,4.022830360147578,2.301176659074447,1.8477604729917487,1.0945460283727313,0.43760589020468565,1.1235621497119803,0.14443292776479888,0.5882068632189463,1.1764137264378927,0.24074678296030932,0.48149356592061865
0090RaciNumayriShacir.Diwan.JK007545-ara1,Diwan,ديوان الراعي النميري,Raci Numayri Shacir,,90,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0090RaciNumayriShacir.Diwan.JK007545-ara1.txt,14785,47.150906374626764,3.189104252595655,8.792695299289822e-05,2.0,2.636070495847221,0.8049038899657949,4.039441979129959,3.199973418514308,1.586475442898536,1.248329546778189,0.5871011552750068,1.101763742312529,0.5142911875177478,0.7109714838086032,1.4219429676172064,0.34554462192261276,0.6910892438452255
0090WaddahYaman.Diwan.JK007562-ara1,Diwan,ديوان وضاح اليمن,Waddah Yaman,,90,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0090WaddahYaman.Diwan.JK007562-ara1.txt,2805,37.992897944482486,13.544705149548124,0.00014260249554367202,2.0,2.330320355189384,0.9676242474753951,3.950479971806351,1.3490594023850586,1.67538457400875,0.9208709885792891,0.48886270521173814,0.9835032884293663,0.0,0.9801836636056066,1.9603673272112132,1.0,2.0
0093IbnAbiRabica.Diwan.JK007556-ara1,Diwan,ديوان عمر ابن أبي ربيعة,Ibn Abi Rabica,,93,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0093IbnAbiRabica.Diwan.JK007556-ara1.txt,38643,109.60680105017359,2.8363947170295676,0.00014750407577051472,5.0,3.6106387463146254,1.2360300531138513,4.8560067392398505,2.9392457235308376,2.1626068498326707,1.248170238552877,0.5339435099018542,1.1847646732429538,0.4990886138000181,0.6732721121314644,1.3465442242629289,0.30289153592432866,0.6057830718486573
0095CadiIbnRiqac.Diwan.JK007553-ara1,Diwan,ديوان عدي بن الرقاع,Cadi Ibn Riqac,,95,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0095CadiIbnRiqac.Diwan.JK007553-ara1.txt,3508,25.603888407026393,7.298713913063396,5.7012542759407075e-05,1.0,3.0458608552268642,0.31978435114801085,4.504853391427549,1.605386876732808,1.3214183112617353,1.1904192892461356,0.0,0.8149510414755952,0.0,0.9265345577573707,1.8530691155147414,0.8425188077380857,1.6850376154761715
0105AhwasAnsari.Diwan.JK007543-ara1,Diwan,ديوان الأحوص,Ahwas Ansari,,105,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0105AhwasAnsari.Diwan.JK007543-ara1.txt,8993,89.6684751785135,9.970919067998832,3.335927943956411e-05,5.0,2.958010655103197,0.6766547705277913,4.203257350432441,1.9339494195450426,1.7488521652177427,1.1024695614032698,0.6139439637141085,1.2099194148091594,0.49818712491791994,0.9623006283228613,1.9246012566457227,1.0,2.0
0105KuthayyirCazza.Diwan.JK007558-ara1,Diwan,ديوان كثير عزة,Kuthayyir Cazza,,105,p,POE - Poetic (šiʿr),/content/drive/MyDrive/Shamela_love/love_corpus/0105KuthayyirCazza.Diwan.JK007558-ara1.txt,19300,99.56711827682324,5.158918045431255,7.253886010362695e-05,5.0,2.8059806447404405,1.4529513350463554,4.430113553751863,2.7027798019266145,1.7950602003535963,1.0507562635527943,0.7894692880514358,1.2317329901984952,0.33687947005101987,0.8632189463508941,1.7264378927017883,0.5837537675063179,1.1675075350126358
